global_problem_id,source,model_name,CompStatus,CSRBinary,TestsAvailable,ValgrindStatus,UBStatus
LC_2541,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2470,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_694,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2894,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_793,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1974,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_594,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2965,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1433,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3386,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_852,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_471,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_209,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1216,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_118,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_689,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_72,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1984,LeetCode,moonshotai/kimi-k2-0905,Pass,1,0,No Tests Available,No Tests Available
LC_972,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1420,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3498,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_984,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3340,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1380,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2177,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_474,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_39,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_63,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_920,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1366,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_220,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_289,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_945,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2575,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3138,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2134,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2125,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1143,LeetCode,moonshotai/kimi-k2-0905,Pass,1,0,No Tests Available,No Tests Available
LC_119,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2956,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3232,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1267,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2131,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_51,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1201,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_3034,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2263,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2548,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_465,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3219,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3040,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1442,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_1553,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1009,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_3105,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2412,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2024,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2156,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1434,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2141,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1228,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3496,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_452,LeetCode,moonshotai/kimi-k2-0905,Fail,0,0,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2750,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2531,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_76,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3304,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_953,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2354,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_893,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2128,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_120,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_762,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1638,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1658,LeetCode,moonshotai/kimi-k2-0905,Fail,0,0,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2815,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2450,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_1848,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1260,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2165,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_892,LeetCode,moonshotai/kimi-k2-0905,Pass,1,0,No Tests Available,No Tests Available
LC_3072,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3466,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_718,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3446,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_128,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_529,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3393,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3253,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_1604,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_815,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1758,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1320,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_733,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_492,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2602,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2654,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_2983,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1064,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2070,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Timeout,Timeout
LC_3449,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_231,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_318,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3456,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_2730,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1200,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3457,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_2274,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_728,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1036,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2743,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1991,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_313,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_1568,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1139,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_554,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2908,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2086,LeetCode,moonshotai/kimi-k2-0905,Fail,0,0,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3003,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Timeout,Undefined Behavior Detected
LC_661,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2094,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3379,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_3187,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1365,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_54,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2806,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2266,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2430,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_1945,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1860,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_805,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2949,LeetCode,moonshotai/kimi-k2-0905,Fail,0,0,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1897,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1053,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1521,LeetCode,moonshotai/kimi-k2-0905,Pass,1,0,No Tests Available,No Tests Available
LC_3134,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_605,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2124,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_397,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2432,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1946,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_77,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1595,LeetCode,moonshotai/kimi-k2-0905,Pass,1,0,No Tests Available,No Tests Available
LC_859,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_2319,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3381,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_56,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_2172,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_418,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2150,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_2800,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2614,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_48,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_29,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2195,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_1550,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_899,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1351,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2138,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_483,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3168,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_59,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1182,LeetCode,moonshotai/kimi-k2-0905,Fail,0,0,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_73,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1219,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2607,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_1659,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_327,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_1794,LeetCode,moonshotai/kimi-k2-0905,Fail,0,0,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1220,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_1330,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2168,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Undefined Behavior Detected
LC_939,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2499,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1739,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2079,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_656,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3355,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2376,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Undefined Behavior Detected
LC_790,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_2174,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_361,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_491,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3458,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1016,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2968,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_858,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2309,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_2588,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_458,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2214,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3021,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3272,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1573,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3428,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_827,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1313,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_2340,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_254,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_3178,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3160,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_849,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3211,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_390,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_2586,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1657,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_79,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_60,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_560,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_81,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2414,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1451,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_833,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1828,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2598,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_902,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3259,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_338,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_213,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2347,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1300,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_166,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2950,LeetCode,moonshotai/kimi-k2-0905,Pass,1,0,No Tests Available,No Tests Available
LC_2267,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2716,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3500,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1033,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3254,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_89,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_233,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3070,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3363,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1256,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2106,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3382,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2209,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Undefined Behavior Detected
LC_3097,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_1852,LeetCode,moonshotai/kimi-k2-0905,Pass,1,0,No Tests Available,No Tests Available
LC_2768,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_1637,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3376,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_2215,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3014,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Pass,Pass
LC_3189,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2256,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
LC_533,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1681,LeetCode,moonshotai/kimi-k2-0905,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2852,LeetCode,moonshotai/kimi-k2-0905,Pass,1,1,Memory Leak/Error Detected,Pass
